1660578885000,24250.0,24250.0,24245.0,24248.0,94.5732
1660578900000,24248.0,24253.0,24248.0,24253.0,0.0
1660578915000,24253.0,24256.0,24253.0,24256.0,33.9553
1660578930000,24256.0,24269.0,24256.0,24268.0,98684.5134
1660578945000,24268.0,24269.0,24265.0,24265.0,123.7635
1660578960000,24265.0,24265.0,24253.0,24253.0,18007.388
1660578975000,24253.0,24253.0,24240.0,24241.0,70.328
1660578990000,24241.0,24244.0,24241.0,24244.0,0.0
1660579005000,24244.0,24252.0,24240.0,24252.0,276.3824
1660579020000,24252.0,24263.0,24252.0,24258.0,169.7934
1660579035000,24258.0,24260.0,24252.0,24255.0,88215.4484
1660579050000,24255.0,24260.0,24252.0,24252.0,16811.489
1660579065000,24252.0,24253.0,24252.0,24253.0,7.2759
1660579080000,24253.0,24253.0,24252.0,24252.0,9836.6126
1660579095000,24252.0,24260.0,24252.0,24256.0,7.2759
1660579110000,24256.0,24263.0,24256.0,24263.0,36.3853
1660579125000,24264.0,24264.0,24257.0,24257.0,58.2316
1660579140000,24257.0,24257.0,24253.0,24253.0,101.8692
1660579155000,24253.0,24253.0,24252.0,24253.0,116225.2848
1660579170000,24253.0,24253.0,24253.0,24253.0,41.2301
1660579185000,24253.0,24253.0,24237.0,24237.0,2738.0499
1660579200000,24237.0,24245.0,24237.0,24240.0,246695.2877
1660579215000,24240.0,24253.0,24240.0,24252.0,203924.1883
1660579230000,24252.0,24253.0,24252.0,24253.0,187892.37
1660579245000,24253.0,24254.0,24253.0,24253.0,41.2301
1660579260000,24253.0,24255.0,24253.0,24254.0,2.4255
1660579275000,24254.0,24254.0,24253.0,24253.0,53.3588
1660579290000,24253.0,24258.0,24253.0,24258.0,0.0
1660579305000,24258.0,24258.0,24257.0,24257.0,60.6435
1660579320000,24257.0,24258.0,24253.0,24253.0,46.0885
1660579335000,24253.0,24253.0,24233.0,24233.0,57047.062
1660579350000,24233.0,24236.0,24233.0,24236.0,6065.5199
1660579365000,24236.0,24242.0,24236.0,24242.0,53.3192
1660579380000,24242.0,24254.0,24242.0,24254.0,2.4243
1660579395000,24254.0,24254.0,24249.0,24249.0,12357.413
1660579410000,24249.0,24256.0,24249.0,24256.0,2.4249
1660579425000,24256.0,24265.0,24255.0,24265.0,50603.4667
1660579440000,24265.0,24276.0,24265.0,24276.0,179976.6601
1660579455000,24276.0,24277.0,24270.0,24270.0,87877.9319
1660579470000,24270.0,24282.0,24270.0,24282.0,6074.8556
1660579485000,24282.0,24295.0,24282.0,24282.0,485857.0552
1660579500000,24282.0,24282.0,24268.0,24268.0,55.8464
1660579515000,24268.0,24268.0,24268.0,24268.0,60.67
1660579530000,24268.0,24268.0,24266.0,24268.0,51946.2302
1660579545000,24268.0,24269.0,24268.0,24269.0,29.1228
1660579560000,24269.0,24269.0,24262.0,24262.0,24.269
1660579575000,24262.0,24262.0,24247.0,24247.0,104.3192
1660579590000,24247.0,24262.0,24247.0,24262.0,50809.5885
1660579605000,24262.0,24263.0,24257.0,24257.0,94.6068
1660579620000,24257.0,24257.0,24250.0,24250.0,43.6609
1660579635000,24250.0,24250.0,24250.0,24250.0,77.6
1660579650000,24250.0,24252.0,24250.0,24252.0,43.6501
1660579665000,24252.0,24261.0,24252.0,24259.0,53.3742
1660579680000,24259.0,24259.0,24249.0,24249.0,135.8473
1660579695000,24249.0,24258.0,24249.0,24258.0,0.0
1660579710000,24258.0,24258.0,24251.0,24253.0,77.6196
1660579725000,24253.0,24257.0,24253.0,24257.0,2.4255
1660579740000,24257.0,24261.0,24257.0,24260.0,67.9244
1660579755000,24260.0,24261.0,24260.0,24261.0,58.224
1660579770000,24261.0,24261.0,24261.0,24261.0,99.4701
1660579785000,24261.0,24261.0,24261.0,24261.0,0.0
1660579800000,24261.0,24279.0,24261.0,24279.0,89.8035
1660579815000,24279.0,24279.0,24266.0,24266.0,84.976
1660579830000,24266.0,24266.0,24257.0,24257.0,89.7806
1660579845000,24257.0,24260.0,24257.0,24260.0,0.0
1660579860000,24260.0,24262.0,24260.0,24262.0,92.1908
1660579875000,24262.0,24267.0,24249.0,24249.0,221849.3707
1660579890000,24249.0,24249.0,24249.0,24249.0,141900.2982
1660579905000,24249.0,24268.0,24249.0,24268.0,137193.5883
1660579920000,24268.0,24269.0,24261.0,24261.0,84.9294
1660579935000,24261.0,24261.0,24256.0,24257.0,41.242
1660579950000,24257.0,24263.0,24257.0,24260.0,38.8204
1660579965000,24260.0,24262.0,24256.0,24261.0,121.2941
1660579980000,24261.0,24262.0,24261.0,24262.0,0.0
1660579995000,24262.0,24262.0,24260.0,24260.0,106.7528
1660580010000,24260.0,24260.0,24255.0,24255.0,43.6658
1660580025000,24255.0,24255.0,24246.0,24250.0,1212.655
1660580040000,24250.0,24253.0,24248.0,24250.0,162.4871
1660580055000,24250.0,24250.0,24239.0,24239.0,116.3952
1660580070000,24239.0,24239.0,24219.0,24224.0,3493.9591
1660580085000,24224.0,24227.0,24216.0,24216.0,104.1616
1660580100000,24216.0,24216.0,24195.0,24196.0,152.5365
1660580115000,24196.0,24208.0,24182.0,24208.0,53.2282
1660580130000,24208.0,24230.0,24208.0,24230.0,1056.2722
1660580145000,24230.0,24236.0,24228.0,24235.0,41.1903
1660580160000,24235.0,24240.0,24230.0,24230.0,96.951
1660580175000,24231.0,24240.0,24231.0,24240.0,0.0
1660580190000,24240.0,24240.0,24236.0,24237.0,399.93
1660580205000,24237.0,24239.0,24233.0,24236.0,106.6356
1660580220000,24236.0,24243.0,24236.0,24243.0,65.4561
1660580235000,24243.0,24253.0,24243.0,24253.0,48544.1832
1660580250000,24253.0,24259.0,24253.0,24259.0,82.4736
1660580265000,24259.0,24260.0,24254.0,24255.0,101.8759
1660580280000,24255.0,24259.0,24255.0,24259.0,48516.5136
1660580295000,24259.0,24259.0,24246.0,24246.0,218.286
1660580310000,24246.0,24246.0,24233.0,24241.0,41.2165
1660580325000,24243.0,24243.0,24226.0,24232.0,126.0322
1660580340000,24232.0,24242.0,24232.0,24242.0,41.1995
1660580355000,24242.0,24242.0,24236.0,24237.0,106.6614
1660580370000,24237.0,24239.0,24220.0,24220.0,135.7095
1660580385000,24220.0,24222.0,24218.0,24219.0,21.7998
1660580400000,24219.0,24219.0,24218.0,24219.0,53.2801
1660580415000,24219.0,24231.0,24219.0,24228.0,31.4847
1660580430000,24228.0,24236.0,24228.0,24236.0,193.8397
1660580445000,24236.0,24239.0,24223.0,24223.0,5258.983
1660580460000,24223.0,24223.0,24213.0,24213.0,138.0554
1660580475000,24213.0,24213.0,24202.0,24203.0,2266.2136
1660580490000,24203.0,24218.0,24203.0,24218.0,0.0
1660580505000,24218.0,24225.0,24215.0,24224.0,101.7193
1660580520000,24224.0,24224.0,24218.0,24218.0,133.2316
1660580535000,24218.0,24223.0,24218.0,24223.0,0.0
1660580550000,24223.0,24224.0,24221.0,24221.0,87.2053
1660580565000,24221.0,24224.0,24218.0,24219.0,50.8684
1660580580000,24219.0,24223.0,24216.0,24216.0,133.2175
1660580595000,24216.0,24216.0,24210.0,24215.0,24.215
1660580610000,24215.0,24215.0,24206.0,24206.0,101.6907
1660580625000,24206.0,24210.0,24206.0,24210.0,0.0
1660580640000,24210.0,24212.0,24210.0,24211.0,84.7363
1660580655000,24211.0,24216.0,24211.0,24216.0,38.744
1660580670000,24216.0,24216.0,24214.0,24214.0,46.0104
1660580685000,24214.0,24214.0,24210.0,24210.0,179.1639
1660580700000,24210.0,24215.0,24207.0,24211.0,62.9508
1660580715000,24211.0,24215.0,24211.0,24214.0,0.0
1660580730000,24214.0,24223.0,24214.0,24221.0,92.019
1660580745000,24221.0,24223.0,24215.0,24218.0,41.1774
1660580760000,24218.0,24218.0,24212.0,24218.0,157.4014
1660580775000,24218.0,24224.0,24218.0,24224.0,41.1807
1660580790000,24224.0,24224.0,24223.0,24223.0,55.7152
1660580805000,24223.0,24224.0,24217.0,24217.0,123.5384
1660580820000,24217.0,24217.0,24216.0,24216.0,2186.7048
1660580835000,24216.0,24216.0,24216.0,24216.0,8528.8752
1660580850000,24216.0,24216.0,24216.0,24216.0,231299.124
1660580865000,24216.0,24216.0,24216.0,24216.0,36.324
1660580880000,24216.0,24224.0,24216.0,24224.0,65.3839
1660580895000,24224.0,24225.0,24224.0,24225.0,2526.6675
1660580910000,24225.0,24225.0,24225.0,24225.0,45840.9675
1660580925000,24225.0,24231.0,24225.0,24230.0,15540.6978
1660580940000,24230.0,24230.0,24223.0,24228.0,360.9787
1660580955000,24228.0,24228.0,24225.0,24225.0,113.869
1660580970000,24225.0,24229.0,24225.0,24229.0,0.0
1660580985000,24229.0,24232.0,24229.0,24232.0,84.8081
1660581000000,24232.0,24236.0,24227.0,24228.0,79.963
1660581015000,24228.0,24230.0,24228.0,24230.0,5059.224
1660581030000,24230.0,24230.0,24227.0,24230.0,118.7241
1660581045000,24230.0,24230.0,24227.0,24227.0,121.1404
1660581060000,24227.0,24227.0,24211.0,24211.0,12231.683
1660581075000,24211.0,24223.0,24211.0,24223.0,0.0
1660581090000,24223.0,24225.0,24218.0,24221.0,109.0091
1660581105000,24221.0,24225.0,24221.0,24224.0,0.0
1660581120000,24224.0,24228.0,24224.0,24227.0,99.3268
1660581135000,24227.0,24232.0,24227.0,24232.0,0.0
1660581150000,24232.0,24232.0,24228.0,24229.0,121278.2994
1660581165000,24229.0,24230.0,24229.0,24230.0,0.0
1660581180000,24230.0,24231.0,24228.0,24228.0,116.3037
1660581195000,24228.0,24230.0,24228.0,24230.0,0.0
1660581210000,24230.0,24230.0,24220.0,24220.0,138.0938
1660581225000,24220.0,24220.0,24217.0,24217.0,46.0159
1660581240000,24217.0,24220.0,24217.0,24220.0,43.5954
1660581255000,24220.0,24229.0,24220.0,24228.0,29.064
1660581270000,24228.0,24229.0,24228.0,24229.0,67.8412
1660581285000,24229.0,24229.0,24227.0,24228.0,36.3433
1660581300000,24228.0,24229.0,24228.0,24229.0,84.8015
1660581315000,24229.0,24237.0,24228.0,24237.0,72757.7994
1660581330000,24237.0,24237.0,24235.0,24235.0,58.1688
1660581345000,24235.0,24243.0,24235.0,24239.0,82.4058
1660581360000,24239.0,24240.0,24225.0,24230.0,58.1752
1660581375000,24230.0,24230.0,24219.0,24219.0,176.8558
1660581390000,24218.0,24218.0,24211.0,24211.0,118.662
1660581405000,24211.0,24214.0,24211.0,24214.0,4.8422
1660581420000,24214.0,24214.0,24201.0,24201.0,1254.0892
1660581435000,24201.0,24201.0,24197.0,24199.0,145.2022
1660581450000,24199.0,24199.0,24189.0,24189.0,1318.5114
1660581465000,24189.0,24189.0,24173.0,24181.0,1318.241
1660581480000,24181.0,24193.0,24181.0,24188.0,147.5651
1660581495000,24188.0,24190.0,24181.0,24185.0,62.8938
1660581510000,24185.0,24190.0,24185.0,24190.0,3032.8155
1660581525000,24190.0,24190.0,24186.0,24186.0,33.8658
1660581540000,24186.0,24188.0,24184.0,24184.0,55.6301
1660581555000,24184.0,24186.0,24177.0,24177.0,53.2078
1660581570000,24177.0,24177.0,24169.0,24169.0,6144.5392
1660581585000,24169.0,24169.0,24168.0,24168.0,123.2587
1660581600000,24168.0,24176.0,24168.0,24176.0,24918.939
1660581615000,24176.0,24176.0,24175.0,24176.0,606.8176
1660581630000,24176.0,24186.0,24176.0,24186.0,4513.6592
1660581645000,24186.0,24187.0,24186.0,24187.0,135.4447
1660581660000,24187.0,24187.0,24180.0,24186.0,125.7575
1660581675000,24186.0,24188.0,24186.0,24188.0,0.0
1660581690000,24188.0,24189.0,24187.0,24187.0,198.347
1660581705000,24187.0,24191.0,24184.0,24188.0,36.2795
1660581720000,24188.0,24189.0,24188.0,24189.0,67.7292
1660581735000,24189.0,24189.0,24184.0,24184.0,142.7071
1660581750000,24184.0,24187.0,24182.0,24182.0,130.609
1660581765000,24182.0,24185.0,24178.0,24185.0,6096.0301
1660581780000,24185.0,24199.0,24185.0,24199.0,55.6393
1660581795000,24199.0,24203.0,24199.0,24203.0,62.9174
1660581810000,24203.0,24203.0,24201.0,24201.0,75.0293
1660581825000,24201.0,24203.0,24201.0,24201.0,26.6232
1660581840000,24201.0,24201.0,24187.0,24187.0,13498.749
1660581855000,24187.0,24189.0,24187.0,24189.0,0.0
1660581870000,24189.0,24193.0,24189.0,24192.0,113.6963
1660581885000,24192.0,24196.0,24192.0,24195.0,0.0
1660581900000,24195.0,24200.0,24195.0,24198.0,142.7618
1660581915000,24198.0,24198.0,24195.0,24195.0,229.8771
1660581930000,24195.0,24195.0,24193.0,24193.0,89.5201
1660581945000,24193.0,24193.0,24186.0,24186.0,154.8266
